predicted_labels	true_labels	lil_interpretations	gil_interpretations
60	60	[('top - up', -0.9990945215104148), ('my top - up', -0.9993467905023863)]	['My card has been stolen what do I do?', 'What do I do if my phone was stolen?']
60	60	[('top - ups', -0.999231482972391), ('for top - ups', -0.9995318521323497)]	['My card has been stolen what do I do?', 'Is there a fee for topping off by transfer?']
60	60	[('top up', -0.9965629347134382), ('can top up', -0.9990812175092287), ('i can top up', -0.9994169105411856)]	['My PIN got blocked, help', 'My card has been stolen what do I do?']
60	60	[]	['Can this app be used to exchange currencies?', 'I would like to activate my card']
60	60	[('top - up', -0.9916843433456961), ('my top - up', -0.9920943579927552)]	['Google play top up help?', 'Verifying top-up cards necessary?']
60	60	[('for limits', -0.996507276315242), ('top ups', -0.9965443499386311), ('top ups included', -0.999204617808573)]	['Google play top up help?', 'My card has been stolen what do I do?']
60	60	[]	['Google play top up help?', 'My card has been stolen what do I do?']
75	75	[('my account', -0.9740922916680574), ('a glitch', -0.9758088700473309), ('what exactly', -0.9758944623172283), ('at now', -0.9765173532068729), ('going on', -0.9767838604748249)]	['How do I active this card?', 'Can I auto top-up as much as I want?']
75	75	[('at the', -0.981098085641861), ('requested for at the', -0.9940495993942022)]	['How do you top-up using cash?', 'Can I auto top-up as much as I want?']
75	75	[('asked for', -0.9773878268897533), ('less cash', -0.9779518283903599), ('the ATM', -0.9790683388710022), ('I asked for', -0.9845691127702594), ('what I asked for', -0.9906096067279577)]	['What is the function of the identity check', 'How do you top-up using cash?']
26	75	[('I withdrew', -0.523218173533678), ('after I withdrew', -0.5282673062756658)]	['How do I get started when I get my card?', 'What do I do if my card expires soon?']
75	75	[('in the', -0.9797020331025124), ('the one', -0.9797119330614805), ('specified in the', -0.9868131466209888), ('I specified in the', -0.9923749323934317)]	['How do you top-up using cash?', 'For what reason did my top-up fail?']
75	75	[('I received', -0.9772011861205101), ('The amount', -0.9772161915898323), ('of cash', -0.978057824075222)]	['What is the function of the identity check', 'Can I auto top-up as much as I want?']
75	75	[('30 pounds', -0.9744789060205221), ('an ATM', -0.9752853624522686), ('should I do', -0.9769383277744055), ('withdrew 30 pounds', -0.9809480682015419), ('at an ATM', -0.9813445881009102)]	['How do I active this card?', 'How do I know it is a Mastercard ATM?']
75	75	[('The app', -0.9739877916872501), ('was more', -0.9744270909577608), ('of cash', -0.9745841454714537), ('to withdraw', -0.9760380685329437), ('the wrong amount', -0.9797043763101101)]	['What is the function of the identity check', 'This disposable virtual card is not working']
75	75	[('I requested', -0.9762306474149227), ('The amount', -0.9774417504668236), ('I received', -0.9778547752648592), ('of cash', -0.9781142007559538), ('what I requested', -0.9825641233474016)]	['What is the function of the identity check', 'Can I auto top-up as much as I want?']
75	75	[('the rest', -0.9761913027614355), ('my app', -0.9762918930500746), ('the cash', -0.9768178109079599), ('I withdrew', -0.9771140124648809), ('an ATM', -0.9782930668443441)]	['What is the function of the identity check', 'How do you top-up using cash?']
75	75	[('much more', -0.9773516189306974), ('of cash', -0.9780645035207272), ('the app', -0.978134186938405), ('the ATM', -0.9787890929728746), ('to withdraw', -0.9790437258780003)]	['What is the function of the identity check', 'How do you top-up using cash?']
75	75	[('as much', -0.97803102619946), ('the ATM', -0.9795722719281912), ('at the ATM', -0.986333622597158), ('requested at the ATM', -0.9920274559408426)]	['How do you top-up using cash?', 'How do I active this card?']
75	75	[('the app', -0.978704696521163), ('the amount', -0.9787893705070019), ('The ATM', -0.9798513259738684), ('been actually charged', -0.9866730524227023), ('the wrong amount', -0.9870397774502635)]	['What is the function of the identity check', 'For what reason did my top-up fail?']
20	75	[('on my mobile app', -0.8863014653325081), ('I pushed it', -0.8931488022208214), ('as being withdrawn', -0.9029820784926414), ('my mobile app', -0.905897967517376), ('pushed it', -0.9201575666666031)]	['phone is at a hotel, can i still use app', 'What kind of money can I hold?']
75	75	[('asked for', -0.9770556297153234), ('I asked for', -0.9844124047085643)]	['What is the function of the identity check', 'Why does top-up require verification?']
26	75	[('was partly', -0.9672767631709576)]	['What is the formula for your exchange rate?', 'What is the process for activating a new card']
75	75	[('get $', -0.978075297549367), ('to get $', -0.9847826138138771), ('tried to get $', -0.9904676666483283)]	['How do I active this card?', 'Why did withdrawing money cost me extra?']
75	75	[('in this', -0.9780452288687229), ('in app', -0.9791845418512821), ('actual amount', -0.9795035813003778), ('from ATM', -0.9797744303941727), ('i got', -0.9799959491938353)]	['For what reason did my top-up fail?', 'How do you top-up using cash?']
75	75	[('earlier today', -0.975071519613266), ('The amount', -0.9759383052587509), ('a lot', -0.9762622155249119), ('some cash', -0.9764527902007103), ('of cash', -0.9765569660812616)]	['How do you top-up using cash?', 'For what reason did my top-up fail?']
75	75	[('got $', -0.9765025787055492), ('$ 100', -0.9768258426338434), ('get $ 100', -0.9840671475976706), ('I just got $', -0.9897553734481335), ('to get $ 100', -0.9904031287878752)]	['How do I active this card?', 'Why did withdrawing money cost me extra?']
75	75	[('supposed to', -0.9756927601993084), ('the amount', -0.9770422820001841), ('of cash', -0.977670619264245), ('was supposed to', -0.9821870941668749), ('i was supposed to', -0.9889257438480854)]	['How do you top-up using cash?', 'For what reason did my top-up fail?']
75	75	[('$ 100', -0.9774952623993158), ('$ 20', -0.9779236800968647), ('$ 100 cash', -0.9846365991979837), ('got $ 20', -0.985167820006609)]	['How do I active this card?', 'Why did withdrawing money cost me extra?']
75	75	[('asked for', -0.9737877268344164), ('I got', -0.9746303092688322), ('I asked for', -0.9816928207874298), ('than I got', -0.9822063278406858), ('that I asked for', -0.9888167632743716)]	['What is the function of the identity check', 'What does top-up verification do?']
75	75	"[('disp ensed', -0.9800468683242798), ('withdrew money', -0.9801527932286263), ('the full amount', -0.9865596732124686), (""wasn 't disp ensed"", -0.9933539251796901)]"	['How do I active this card?', 'How do I revert a transaction?']
75	75	"[('The amount', -0.9750507734715939), ('of money', -0.9763056896626949), ('my withdrawal', -0.9773858450353146), (""isn 't right"", -0.9842716222628951), ('The amount of money', -0.9909951975569129)]"	"['How do I active this card?', ""What if I don't verify my identity?""]"
75	75	[('the amount', -0.978328462690115), ('the process', -0.9786373693495989), ('the cash', -0.9786593932658434), ('in app', -0.9786732904613018), ('an ATM', -0.9802245385944843)]	['What is the function of the identity check', 'My card activation attempt failed']
75	75	[('for 100', -0.9601194933056831), ('got 20', -0.9614342823624611)]	"['How do I active this card?', ""What if I don't verify my identity?""]"
75	75	[('of cash', -0.9767291825264692)]	['How do I active this card?', 'Which cards do you support for top up?']
75	75	[('than I', -0.9778663795441389), ('less cash', -0.9782992321997881), ('less cash than I', -0.9913891637697816)]	['For what reason did my top-up fail?', 'How do I active this card?']
75	75	[('as much', -0.9773854557424784), ('the ATM', -0.9790621902793646), ('from the ATM', -0.9856174765154719)]	['What is the function of the identity check', 'How do you top-up using cash?']
75	75	[('I withdrew', -0.9767057131975889), ('30 pounds', -0.9774127677083015), ('10 pounds', -0.9774166736751795), ('the ATM', -0.9778847135603428), ('the correct amount', -0.983410757035017)]	['What is the function of the identity check', 'How do you top-up using cash?']
75	75	"[('the amount', -0.9797365497797728), ('do I do', -0.9874676745384932), (""isn 't right"", -0.9886608347296715), ('take out cash', -0.9891579980030656), ('what do I do', -0.993464179802686)]"	['How do you top-up using cash?', 'How do I active this card?']
75	75	[('I asked', -0.9776498861610889)]	['What is the function of the identity check', 'How can I set a new pin']
75	75	[('get $', -0.9763575922697783), ('to get $', -0.9839363051578403), ('tried to get $', -0.9902659226208925)]	['How do I active this card?', 'Why did withdrawing money cost me extra?']
75	75	[('to me', -0.9789314903318882), ('of cash', -0.9790530819445848), ('sent to me', -0.9868133692070842)]	['What is the function of the identity check', 'How do you top-up using cash?']
75	75	[('the the withdraw amount', -0.992840095423162)]	['What is the function of the identity check', 'How do you top-up using cash?']
75	75	[('asked for', -0.9712079893797636), ('I asked for', -0.977645993232727), ('than I asked for', -0.9844664633274078)]	['Can I auto top-up as much as I want?', 'What is the function of the identity check']
75	75	[('the ATM', -0.9795551765710115), ('at the ATM', -0.9864387391135097)]	['What is the function of the identity check', 'How do you top-up using cash?']
75	75	[('correct cash', -0.9740661066025496)]	['My card activation attempt failed', 'For what reason did my top-up fail?']
26	75	[('to me', -0.9625157602131367), ('to withdraw', -0.963571310043335), ('returned to me', -0.9697209056466818), ('tried to withdraw', -0.9716008640825748), ('be returned to me', -0.9801737759262323)]	['What currencies do you offer?', 'What cards do you offer?']
15	15	[('an extra', -0.9661011733114719), ('a card', -0.9664878994226456), ('charged an extra', -0.9682540353387594), ('was charged an extra', -0.9748495314270258)]	['At which locations can I order a card?', 'Which establishments will accept my card?']
15	15	"[('my card', -0.9692526292055845), ('have been', -0.9696984365582466), ('using my card', -0.977492194622755), (""shouldn 't have been"", -0.9860443733632565), ('after using my card', -0.9862834345549345)]"	['At which locations can I order a card?', 'Do you accept Visa or Mastercard?']
15	15	[('as payment', -0.9631388857960701), ('a fee', -0.9661311507225037), ('my card', -0.9661347828805447), ('an extra fee', -0.9725364912301302)]	['At which locations can I order a card?', 'Which establishments will accept my card?']
16	15	[('my card', -0.9667207188904285), ('used it', -0.9680287782102823), ('on my card', -0.974472975358367), ('I used it', -0.9753903336822987), ('when I used it', -0.9819707265123725)]	['Do you send more than one card?', 'When do I set up my card PIN?']
15	15	[('some payments', -0.9609060361981392)]	['At which locations can I order a card?', 'Which establishments will accept my card?']
15	15	[('charged a', -0.9596242606639862), ('a purchase', -0.9598516710102558), ('for a purchase', -0.9630923494696617), ('was charged a', -0.9634587056934834)]	['At which locations can I order a card?', 'Which establishments will accept my card?']
15	15	[('card payment', -0.9622501507401466), ('for card payment', -0.9692475572228432)]	['At which locations can I order a card?', 'What countries do your accounts support?']
64	15	[('an unauthorized fee', -0.4371678754687309)]	['Exchange fee help?', 'Google play top up help?']
15	15	[('for payments', -0.9560960233211517), ('aware of', -0.9561573266983032), ('my payments', -0.9566812813282013), ('no one', -0.957051906734705), ('was additional', -0.9587554633617401)]	['At which locations can I order a card?', 'Where do my funds originate from?']
15	15	[('my card', -0.9683907497674227), ('with my card', -0.9747464414685965), ('paying with my card', -0.9834732245653868)]	['At which locations can I order a card?', 'What countries do your accounts support?']
15	15	[('with card', -0.9693008605390787), ('pay extra', -0.9700913820415735), ('paid with card', -0.9770702496170998), ('to pay extra', -0.9782215766608715), ('I paid with card', -0.9858846217393875)]	['At which locations can I order a card?', 'What do you require for identity verification?']
