predicted_labels	true_labels	lil_interpretations	gil_interpretations
0	0	[('heavy - handed', -0.3134203553199768), ('simply unpleasant', -0.35070377588272095)]	['ugly and destructive', 'astoundingly']
1	1	[('entangled inter relations hips', -0.00652623176574707), ('this novel istic story', -0.01866006851196289), ('complex morality', -0.2138116955757141), ('becoming did actic', -0.282805860042572), ('expert ly', -0.3890637755393982)]	['worldly-wise and very funny script', 'a funny and touching film that is gorgeously']
0	0	[('a rejected tv show', -0.0047536492347717285), ('this sac char ine', -0.009412050247192383), ('ter - egg', -0.07343477010726929), ('three episodes', -0.20617592334747314)]	['preposterousness', 'astoundingly']
1	1	[('of incendiary genius', -0.22161245346069336), ('the most part', -0.25958263874053955), ('knee - j erk', -0.3030328154563904), ('incendiary genius', -0.4083153009414673), ('quick solutions', -0.41015172004699707)]	['worldly-wise and very funny script', 'a funny and touching film that is gorgeously']
1	1	"[('the hefty audio system', -0.033326148986816406), ('o scar - winning', -0.03913086652755737), ('than in the original', -0.04440104961395264), (""hor ner ' s"", -0.06157428026199341), ('as good or better', -0.06741029024124146)]"	['worldly-wise and very funny script', 'a funny and touching film that is gorgeously']
0	0	[('got fing ered', -0.09923619031906128), ('to sit through', -0.14015406370162964), ('fing ered', -0.19021183252334595), ('sit through', -0.21171677112579346), ('a major release', -0.3147256374359131)]	['astoundingly', 'ugly and destructive']
0	0	[('small potatoes', -0.21872109174728394), ('10 times', -0.37634724378585815)]	['astoundingly', 'irritating films']
1	1	"[(""is n 't so"", -0.48183953762054443), (""n 't so"", -0.4994971454143524)]"	['astoundingly', 'show-stoppingly']
0	0	"[('entertain ments like it', -0.07707631587982178), (""`` appalling ''"", -0.0802004337310791), ('just how dangerous', -0.18176037073135376), ('can be', -0.21382981538772583), ('entertain ments', -0.23388564586639404)]"	['ugly and destructive', 'astoundingly']
0	0	[]	['astoundingly', 'ugly and destructive']
0	0	[('lots of characters', -0.15454798936843872), ('doing silly stuff', -0.165718674659729), ('frantic spont ane ity', -0.1933031678199768), ('stirring the pot', -0.2684398889541626), ('of characters', -0.3220030665397644)]	['preposterousness', 'worldly-wise and very funny script']
0	0	[('all too familiar', -0.45722341537475586), ('is all too familiar', -0.4851594865322113), ('the taste', -0.5120117962360382), ('its quirky sentiments', -0.6193409860134125), ('to its quirky sentiments', -0.6822380423545837)]	['astoundingly', 'ugly and mindless']
0	0	[('very bad special effects', -0.01916348934173584), ('a series', -0.1793820858001709), ('very bad', -0.19157272577285767), ('its worst', -0.22128021717071533)]	['preposterousness', 'astoundingly']
1	1	"[('involving ly adult surprises', -0.05986475944519043), (""mill er ' s"", -0.07095438241958618), ('a constant edge', -0.12270718812942505), ('ly adult surprises', -0.14785945415496826), (""2002 ' s"", -0.19752192497253418)]"	['worldly-wise and very funny script', 'a funny and touching film that is gorgeously']
1	0	[('this heartfelt enterprise', 0.05951780080795288), ('out of the familiar', -0.05365091562271118), ('of the familiar', -0.12495309114456177), ('the familiar', -0.24144494533538818)]	['astoundingly', 'worldly-wise and very funny script']
1	1	[]	['worldly-wise and very funny script', 'astoundingly']
0	0	[('cred ul ity', -0.08573836088180542), ('a technical ity', -0.11288589239120483), ('the waste of potential', -0.11719149351119995), ('of potential', -0.124966561794281), ('strains cred ul ity', -0.13249588012695312)]	['worldly-wise and very funny script', 'astoundingly']
0	0	[('the third of these', -0.04074978828430176), ('really only', -0.20417702198028564), ('of these', -0.21200770139694214), ('for video games', -0.21831917762756348), ('the movie', -0.24826639890670776)]	['astoundingly', 'ugly and destructive']
1	1	[('subtly satirical', -0.2795788049697876)]	['worldly-wise and very funny script', 'astoundingly']
1	1	[('the quirks of fame', -0.024647951126098633), ('a w ry understanding', -0.03969264030456543), ('of fame', -0.2755739092826843), ('the quirks', -0.29611241817474365)]	['worldly-wise and very funny script', 'astoundingly']
0	0	[('late in the movie', -0.12115734815597534), ('an irritating character', -0.17367911338806152), ('in the movie', -0.2213723063468933), ('the movie', -0.3181055784225464)]	['astoundingly', 'worldly-wise and very funny script']
1	1	[('big , colorful characters', -0.027041316032409668), ('the kale id oscope', -0.05577957630157471), ('kale id', -0.3637855052947998)]	['worldly-wise and very funny script', 'astoundingly']
0	0	[('indicated prof und ity', -0.09833258390426636), ('long - wind ed', -0.13700604438781738), ('circular ity itself', -0.17216235399246216), ('prof und ity', -0.19876664876937866), ('long - wind', -0.2155543565750122)]	['astoundingly', 'ugly and destructive']
0	0	[('self - serious', -0.043816447257995605), ('ch ris rock', -0.2327837347984314)]	['ugly and mindless', 'preposterousness']
0	0	[('far ce', -0.21726346015930176), ('ultimately tedious', -0.29331493377685547)]	['ugly and destructive', 'preposterousness']
1	1	[('to good fun', -0.15567916631698608), ('good fun', -0.3579108715057373)]	['worldly-wise and very funny script', 'a funny and touching film that is gorgeously']
1	1	[('as it is haunting', -0.05428719520568848), ('of a nervous breakdown', -0.17050129175186157), ('it is haunting', -0.17933833599090576), ('as sed uctive', -0.20238065719604492), ('all three or none', -0.2118140459060669)]	['worldly-wise and very funny script', 'a funny and touching film that is gorgeously']
0	0	[('the lower depths', -0.24924510717391968), ('sung those blues', -0.3232271671295166), ('those blues', -0.3951408863067627)]	['astoundingly', 'preposterousness']
1	1	[]	['worldly-wise and very funny script', 'four star performance']
1	1	[('the startling optimism', -0.08878332376480103), ('of the children', -0.1166534423828125), ('the children', -0.3310578465461731), ('the wisdom', -0.33111870288848877), ('at times', -0.36109352111816406)]	['astoundingly', 'worldly-wise and very funny script']
1	1	[('punch - dr unk', -0.09533309936523438), ('heavy - handed', -0.16949909925460815), ('its title', -0.2692214250564575)]	['worldly-wise and very funny script', 'astoundingly']
1	0	[('his characters', -0.3442302942276001), ('understands his characters', -0.38601619005203247), ('in contempt', -0.6988624036312103), ('hold them in contempt', -0.7576462402939796)]	['astoundingly', 'worldly-wise and very funny script']
1	1	[('has to prove anything', -0.5961310565471649), ('to prove anything', -0.6421639323234558), ('prove anything', -0.6891210675239563)]	['astoundingly', 'worldly-wise and very funny script']
1	1	[('the cath olic doctrine', -0.0566941499710083), ('in its narrative form', -0.1581512689590454), ('deeper than that', -0.22005224227905273), ('the complexity', -0.319658100605011), ('fundamental choices', -0.3225705623626709)]	['astoundingly', 'worldly-wise and very funny script']
0	0	[('stomp away in disgust', -0.04506063461303711), ('young science fiction fans', -0.04577761888504028), ('are with pop songs', -0.24656403064727783), ('in disgust', -0.2568367123603821), ('science fiction', -0.26698046922683716)]	['astoundingly', 'ugly and destructive']
0	0	[('it is ban al', -0.018289148807525635), ('ban al', -0.14993411302566528), ('it is', -0.2723628282546997)]	['ugly and destructive', 'ugly and mindless']
1	1	[('mainly non professional', -0.27690380811691284), ('realistic performances', -0.39487260580062866)]	['worldly-wise and very funny script', 'astoundingly']
1	0	[('might love this film', -0.014858484268188477), ('find its pleasures intermittent', -0.024454474449157715), ('its pleasures intermittent', -0.10431277751922607), ('love this film', -0.10493028163909912), ('outer - space', -0.1859375238418579)]	['worldly-wise and very funny script', 'astoundingly']
1	1	"[('an unknow able past', -0.031304776668548584), ('he makes language sexy', -0.042336344718933105), (""land ' s search"", -0.042341649532318115), ('a ne ater trick', -0.1358274221420288), ('makes language sexy', -0.14747726917266846)]"	['worldly-wise and very funny script', 'a funny and touching film that is gorgeously']
0	0	[]	['ugly and destructive', 'ugly and mindless']
0	0	[('failing to exploit them', -0.21324026584625244), ('part far ce', -0.2306656837463379), ('to exploit them', -0.26624375581741333), ('part sliding doors', -0.3425300121307373), ('floating around', -0.34993666410446167)]	['astoundingly', 'ugly and destructive']
0	0	[('blade - thin characters', -0.027384579181671143), ('pun - laden', -0.06350237131118774), ('blade - thin', -0.08616036176681519), ('n umbers', -0.2736525535583496)]	['preposterousness', 'astoundingly']
1	1	[('the consequences of words', -0.02800673246383667), ('the complicated emotions', -0.04614132642745972), ('countless other thrill ers', -0.04845792055130005), ('its underlying concern', -0.053196609020233154), ('fueling terrorist acts', -0.11577516794204712)]	['worldly-wise and very funny script', 'astoundingly']
1	0	[('my heart strings', -0.14503979682922363), ('a fool', -0.47059598565101624), ('like a fool', -0.47733810544013977)]	['astoundingly', 'ugly and destructive']
0	0	[('an ugly knot tightening', -0.2598750591278076), ('your stomach', -0.26904845237731934), ('in your stomach', -0.3317490220069885)]	['astoundingly', 'ugly and destructive']
0	0	[('to retain their lunch', -0.08744996786117554), ('retain their lunch', -0.15828484296798706), ('at least one', -0.17985039949417114), ('their lunch', -0.3085560202598572), ('at least', -0.31814897060394287)]	['astoundingly', 'ugly and destructive']
1	1	[('many romantic comed ies', -0.03708988428115845), ('charm to spare', -0.09437185525894165), ('in the audience', -0.12890583276748657), ('to spare', -0.2652684450149536), ('the audience', -0.3364083170890808)]	['worldly-wise and very funny script', 'a funny and touching film that is gorgeously']
1	1	[('magn ific ently shot', -0.030181169509887695), ('entertaining ly acted', -0.0939515233039856), ('170 - minute', -0.1719580888748169), ('ently shot', -0.29909080266952515), ('magn ific', -0.38960903882980347)]	['worldly-wise and very funny script', 'a funny and touching film that is gorgeously']
1	1	[('a minute', -0.36637336015701294)]	['worldly-wise and very funny script', 'let-down']
1	1	[('insight into human nature', -0.010120093822479248), ('friendship and sexual identity', -0.0164833664894104), ('into human nature', -0.06476104259490967), ('adolescent year ning', -0.1329132318496704), ('class conflict', -0.30076485872268677)]	['worldly-wise and very funny script', 'astoundingly']
1	1	[('both kids and parents', -0.0672142505645752), ('this slightly disappointing sequel', -0.07895570993423462), ('ly curse - free', -0.08545535802841187), ('enough amusing banter', -0.11490243673324585), ('slightly disappointing', -0.3471032977104187)]	['worldly-wise and very funny script', 'a funny and touching film that is gorgeously']
0	0	[('to care', -0.3168051242828369)]	['astoundingly', 'preposterousness']
0	0	[('more irritating', -0.27913689613342285)]	['ugly and destructive', 'astoundingly']
1	1	[('the unique relationship', -0.10936635732650757), ('a character study', -0.12552917003631592), ('between them', -0.33396291732788086)]	['worldly-wise and very funny script', 'astoundingly']
1	1	[('of its premise', -0.45354676246643066), ('its premise', -0.4641216993331909), ('without fuss', -0.488518089056015), ('cold war', -0.5355814397335052), ('the in anity', -0.691013365983963)]	['worldly-wise and very funny script', 'astoundingly']
0	0	[('the comedy', -0.6602130830287933), ('of the comedy', -0.7060500979423523)]	['astoundingly', 'irreparably']
1	1	[('more often than not', -0.10301375389099121), ('of work', -0.30490028858184814), ('more often', -0.3628288507461548), ('than not', -0.4028388261795044)]	['worldly-wise and very funny script', 'four star performance']
1	1	"[('are far from novel', -0.24373990297317505), ('techno - s aturation', -0.28010326623916626), ('w ry', -0.3771498203277588), ('far from novel', -0.3981550335884094), (""they '"", -0.4002562165260315)]"	['worldly-wise and very funny script', 'astoundingly']
1	1	[('at the big time', -0.07375943660736084), ('of his legendary sitcom', -0.10279560089111328), ('his legendary sitcom', -0.1679600477218628), ('stand - up', -0.20114415884017944), ('the big time', -0.20258265733718872)]	['worldly-wise and very funny script', 'a funny and touching film that is gorgeously']
1	1	[('around a gripping story', -0.04001253843307495), ('the best of technology', -0.07203435897827148), ('a gripping story', -0.12679308652877808), ('of the first order', -0.13316726684570312), ('the first order', -0.25597327947616577)]	['worldly-wise and very funny script', 'astoundingly']
1	1	[('beaut ifully observed', -0.196211576461792)]	['worldly-wise and very funny script', 'astoundingly']
0	0	[('pret entious visual style', -0.043009817600250244), ('the thin character izations', -0.05563962459564209), ('hack ney ed', -0.11605554819107056), ('pret entious', -0.24259859323501587), ('nonexistent plot', -0.2667043209075928)]	['astoundingly', 'preposterousness']
